"District","FIPS","Year","Variable","Measure Type","Value"
"Coventry School District","","2014-2015","Pre-K Students","Number",27
"Coventry School District","","2015-2016","Pre-K Students","Number",38
"Coventry School District","","2016-2017","Pre-K Students","Number",47
"Coventry School District","","2017-2018","Pre-K Students","Number",108
"Cromwell School District","","2007-2008","Pre-K Students","Number",28
"Cromwell School District","","2008-2009","Pre-K Students","Number",31
"Cromwell School District","","2009-2010","Pre-K Students","Number",29
"Cromwell School District","","2010-2011","Pre-K Students","Number",32
"Cromwell School District","","2011-2012","Pre-K Students","Number",27
"Cromwell School District","","2012-2013","Pre-K Students","Number",21
"Cromwell School District","","2013-2014","Pre-K Students","Number",26
"Cromwell School District","","2014-2015","Pre-K Students","Number",46
"Cromwell School District","","2015-2016","Pre-K Students","Number",37
"Cromwell School District","","2016-2017","Pre-K Students","Number",59
"Cromwell School District","","2017-2018","Pre-K Students","Number",65
"Danbury School District","900118500","2007-2008","Pre-K Students","Number",473
"Danbury School District","900118500","2008-2009","Pre-K Students","Number",479
"Danbury School District","900118500","2009-2010","Pre-K Students","Number",496
"Danbury School District","900118500","2010-2011","Pre-K Students","Number",469
"Danbury School District","900118500","2011-2012","Pre-K Students","Number",473
"Danbury School District","900118500","2012-2013","Pre-K Students","Number",491
"Danbury School District","900118500","2013-2014","Pre-K Students","Number",225
"Danbury School District","900118500","2014-2015","Pre-K Students","Number",237
"Danbury School District","900118500","2015-2016","Pre-K Students","Number",244
"Danbury School District","900118500","2016-2017","Pre-K Students","Number",247
"Danbury School District","900118500","2017-2018","Pre-K Students","Number",233
"Darien School District","900118850","2007-2008","Pre-K Students","Number",53
"Darien School District","900118850","2008-2009","Pre-K Students","Number",59
"Darien School District","900118850","2009-2010","Pre-K Students","Number",76
"Darien School District","900118850","2010-2011","Pre-K Students","Number",86
"Darien School District","900118850","2011-2012","Pre-K Students","Number",82
"Darien School District","900118850","2012-2013","Pre-K Students","Number",79
"Darien School District","900118850","2013-2014","Pre-K Students","Number",79
"Darien School District","900118850","2014-2015","Pre-K Students","Number",88
"Darien School District","900118850","2015-2016","Pre-K Students","Number",85
"Darien School District","900118850","2016-2017","Pre-K Students","Number",83
"Darien School District","900118850","2017-2018","Pre-K Students","Number",87
"Deep River School District","","2007-2008","Pre-K Students","Number",38
"Deep River School District","","2008-2009","Pre-K Students","Number",0
"Deep River School District","","2009-2010","Pre-K Students","Number",0
"Deep River School District","","2010-2011","Pre-K Students","Number",0
"Deep River School District","","2011-2012","Pre-K Students","Number",0
"Deep River School District","","2012-2013","Pre-K Students","Number",0
"Deep River School District","","2013-2014","Pre-K Students","Number",0
"Deep River School District","","2014-2015","Pre-K Students","Number",0
"Deep River School District","","2015-2016","Pre-K Students","Number",0
"Deep River School District","","2016-2017","Pre-K Students","Number",0
"Deep River School District","","2017-2018","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2007-2008","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2008-2009","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2009-2010","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2010-2011","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2011-2012","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2012-2013","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2013-2014","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2014-2015","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2015-2016","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2016-2017","Pre-K Students","Number",0
"Department of Mental Health and Addiction Services","","2017-2018","Pre-K Students","Number",0
"Derby School District","900919550","2007-2008","Pre-K Students","Number",34
"Derby School District","900919550","2008-2009","Pre-K Students","Number",36
"Derby School District","900919550","2009-2010","Pre-K Students","Number",34
"Derby School District","900919550","2010-2011","Pre-K Students","Number",33
"Derby School District","900919550","2011-2012","Pre-K Students","Number",42
"Derby School District","900919550","2012-2013","Pre-K Students","Number",46
"Derby School District","900919550","2013-2014","Pre-K Students","Number",37
"Derby School District","900919550","2014-2015","Pre-K Students","Number",35
"Derby School District","900919550","2015-2016","Pre-K Students","Number",38
"Derby School District","900919550","2016-2017","Pre-K Students","Number",45
"Derby School District","900919550","2017-2018","Pre-K Students","Number",41
"Eastern Connecticut Regional Educational Services","","2007-2008","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2008-2009","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2009-2010","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2010-2011","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2011-2012","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2012-2013","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2013-2014","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2014-2015","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2015-2016","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2016-2017","Pre-K Students","Number",0
"Eastern Connecticut Regional Educational Services","","2017-2018","Pre-K Students","Number",0
"Eastford School District","","2007-2008","Pre-K Students","Number",18
"Eastford School District","","2008-2009","Pre-K Students","Number",20
"Eastford School District","","2009-2010","Pre-K Students","Number",16
"Eastford School District","","2010-2011","Pre-K Students","Number",15
"Eastford School District","","2011-2012","Pre-K Students","Number",17
"Eastford School District","","2012-2013","Pre-K Students","Number",15
"Eastford School District","","2013-2014","Pre-K Students","Number",16
"Eastford School District","","2014-2015","Pre-K Students","Number",16
"Eastford School District","","2015-2016","Pre-K Students","Number",18
"Eastford School District","","2016-2017","Pre-K Students","Number",14
"Eastford School District","","2017-2018","Pre-K Students","Number",17
"East Granby School District","900322070","2007-2008","Pre-K Students","Number",12
"East Granby School District","900322070","2008-2009","Pre-K Students","Number",11
"East Granby School District","900322070","2009-2010","Pre-K Students","Number",11
"East Granby School District","900322070","2010-2011","Pre-K Students","Number",12
"East Granby School District","900322070","2011-2012","Pre-K Students","Number",10
"East Granby School District","900322070","2012-2013","Pre-K Students","Number",10
"East Granby School District","900322070","2013-2014","Pre-K Students","Number",18
"East Granby School District","900322070","2014-2015","Pre-K Students","Number",15
"East Granby School District","900322070","2015-2016","Pre-K Students","Number",24
"East Granby School District","900322070","2016-2017","Pre-K Students","Number",13
"East Granby School District","900322070","2017-2018","Pre-K Students","Number",11
"East Haddam School District","","2007-2008","Pre-K Students","Number",18
"East Haddam School District","","2008-2009","Pre-K Students","Number",16
"East Haddam School District","","2009-2010","Pre-K Students","Number",26
"East Haddam School District","","2010-2011","Pre-K Students","Number",24
"East Haddam School District","","2011-2012","Pre-K Students","Number",30
"East Haddam School District","","2012-2013","Pre-K Students","Number",30
"East Haddam School District","","2013-2014","Pre-K Students","Number",26
"East Haddam School District","","2014-2015","Pre-K Students","Number",23
"East Haddam School District","","2015-2016","Pre-K Students","Number",17
"East Haddam School District","","2016-2017","Pre-K Students","Number",16
"East Haddam School District","","2017-2018","Pre-K Students","Number",21
"East Hampton School District","900722490","2007-2008","Pre-K Students","Number",35
"East Hampton School District","900722490","2008-2009","Pre-K Students","Number",40
"East Hampton School District","900722490","2009-2010","Pre-K Students","Number",44
"East Hampton School District","900722490","2010-2011","Pre-K Students","Number",36
"East Hampton School District","900722490","2011-2012","Pre-K Students","Number",33
"East Hampton School District","900722490","2012-2013","Pre-K Students","Number",31
"East Hampton School District","900722490","2013-2014","Pre-K Students","Number",29
"East Hampton School District","900722490","2014-2015","Pre-K Students","Number",33
"East Hampton School District","900722490","2015-2016","Pre-K Students","Number",53
"East Hampton School District","900722490","2016-2017","Pre-K Students","Number",53
"East Hampton School District","900722490","2017-2018","Pre-K Students","Number",45
"East Hartford School District","900322630","2007-2008","Pre-K Students","Number",305
"East Hartford School District","900322630","2008-2009","Pre-K Students","Number",294
"East Hartford School District","900322630","2009-2010","Pre-K Students","Number",303
"East Hartford School District","900322630","2010-2011","Pre-K Students","Number",305
"East Hartford School District","900322630","2011-2012","Pre-K Students","Number",299
"East Hartford School District","900322630","2012-2013","Pre-K Students","Number",303
"East Hartford School District","900322630","2013-2014","Pre-K Students","Number",293
"East Hartford School District","900322630","2014-2015","Pre-K Students","Number",299
"East Hartford School District","900322630","2015-2016","Pre-K Students","Number",328
"East Hartford School District","900322630","2016-2017","Pre-K Students","Number",307
"East Hartford School District","900322630","2017-2018","Pre-K Students","Number",305
"East Haven School District","900922910","2007-2008","Pre-K Students","Number",98
"East Haven School District","900922910","2008-2009","Pre-K Students","Number",109
"East Haven School District","900922910","2009-2010","Pre-K Students","Number",109
"East Haven School District","900922910","2010-2011","Pre-K Students","Number",132
"East Haven School District","900922910","2011-2012","Pre-K Students","Number",119
"East Haven School District","900922910","2012-2013","Pre-K Students","Number",136
"East Haven School District","900922910","2013-2014","Pre-K Students","Number",138
"East Haven School District","900922910","2014-2015","Pre-K Students","Number",136
"East Haven School District","900922910","2015-2016","Pre-K Students","Number",175
"East Haven School District","900922910","2016-2017","Pre-K Students","Number",182
"East Haven School District","900922910","2017-2018","Pre-K Students","Number",166
"East Lyme School District","901123400","2007-2008","Pre-K Students","Number",54
"East Lyme School District","901123400","2008-2009","Pre-K Students","Number",50
"East Lyme School District","901123400","2009-2010","Pre-K Students","Number",48
"East Lyme School District","901123400","2010-2011","Pre-K Students","Number",48
"East Lyme School District","901123400","2011-2012","Pre-K Students","Number",51
"East Lyme School District","901123400","2012-2013","Pre-K Students","Number",40
"East Lyme School District","901123400","2013-2014","Pre-K Students","Number",41
"East Lyme School District","901123400","2014-2015","Pre-K Students","Number",46
"East Lyme School District","901123400","2015-2016","Pre-K Students","Number",58
"East Lyme School District","901123400","2016-2017","Pre-K Students","Number",50
"East Lyme School District","901123400","2017-2018","Pre-K Students","Number",67
"Easton School District","","2007-2008","Pre-K Students","Number",43
"Easton School District","","2008-2009","Pre-K Students","Number",34
"Easton School District","","2009-2010","Pre-K Students","Number",31
"Easton School District","","2010-2011","Pre-K Students","Number",30
"Easton School District","","2011-2012","Pre-K Students","Number",29
"Easton School District","","2012-2013","Pre-K Students","Number",32
"Easton School District","","2013-2014","Pre-K Students","Number",26
"Easton School District","","2014-2015","Pre-K Students","Number",27
"Easton School District","","2015-2016","Pre-K Students","Number",30
"Easton School District","","2016-2017","Pre-K Students","Number",25
"Easton School District","","2017-2018","Pre-K Students","Number",31
"East Windsor School District","900324800","2007-2008","Pre-K Students","Number",60
"East Windsor School District","900324800","2008-2009","Pre-K Students","Number",55
"East Windsor School District","900324800","2009-2010","Pre-K Students","Number",66
"East Windsor School District","900324800","2010-2011","Pre-K Students","Number",65
"East Windsor School District","900324800","2011-2012","Pre-K Students","Number",57
"East Windsor School District","900324800","2012-2013","Pre-K Students","Number",62
"East Windsor School District","900324800","2013-2014","Pre-K Students","Number",50
"East Windsor School District","900324800","2014-2015","Pre-K Students","Number",49
"East Windsor School District","900324800","2015-2016","Pre-K Students","Number",53
"East Windsor School District","900324800","2016-2017","Pre-K Students","Number",48
"East Windsor School District","900324800","2017-2018","Pre-K Students","Number",58
"Ellington School District","901325360","2007-2008","Pre-K Students","Number",45
"Ellington School District","901325360","2008-2009","Pre-K Students","Number",46
"Ellington School District","901325360","2009-2010","Pre-K Students","Number",43
"Ellington School District","901325360","2010-2011","Pre-K Students","Number",48
"Ellington School District","901325360","2011-2012","Pre-K Students","Number",63
"Ellington School District","901325360","2012-2013","Pre-K Students","Number",52
"Ellington School District","901325360","2013-2014","Pre-K Students","Number",46
"Ellington School District","901325360","2014-2015","Pre-K Students","Number",46
"Ellington School District","901325360","2015-2016","Pre-K Students","Number",50
"Ellington School District","901325360","2016-2017","Pre-K Students","Number",50
"Ellington School District","901325360","2017-2018","Pre-K Students","Number",58
"Elm City College Preparatory School District","","2007-2008","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2008-2009","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2009-2010","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2010-2011","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2011-2012","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2012-2013","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2013-2014","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2014-2015","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2015-2016","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2016-2017","Pre-K Students","Number",0
"Elm City College Preparatory School District","","2017-2018","Pre-K Students","Number",0
"Elm City Montessori School District","","2007-2008","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2008-2009","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2009-2010","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2010-2011","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2011-2012","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2012-2013","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2013-2014","Pre-K Students","Number",-6666
"Elm City Montessori School District","","2014-2015","Pre-K Students","Number",52
"Elm City Montessori School District","","2015-2016","Pre-K Students","Number",67
"Elm City Montessori School District","","2016-2017","Pre-K Students","Number",60
"Elm City Montessori School District","","2017-2018","Pre-K Students","Number",70
"Enfield School District","900325990","2007-2008","Pre-K Students","Number",159
"Enfield School District","900325990","2008-2009","Pre-K Students","Number",187
"Enfield School District","900325990","2009-2010","Pre-K Students","Number",192
"Enfield School District","900325990","2010-2011","Pre-K Students","Number",180
"Enfield School District","900325990","2011-2012","Pre-K Students","Number",178
"Enfield School District","900325990","2012-2013","Pre-K Students","Number",191
"Enfield School District","900325990","2013-2014","Pre-K Students","Number",181
"Enfield School District","900325990","2014-2015","Pre-K Students","Number",186
"Enfield School District","900325990","2015-2016","Pre-K Students","Number",217
"Enfield School District","900325990","2016-2017","Pre-K Students","Number",230
"Enfield School District","900325990","2017-2018","Pre-K Students","Number",246
"Essex School District","","2007-2008","Pre-K Students","Number",0
"Essex School District","","2008-2009","Pre-K Students","Number",37
"Essex School District","","2009-2010","Pre-K Students","Number",33
"Essex School District","","2010-2011","Pre-K Students","Number",45
"Essex School District","","2011-2012","Pre-K Students","Number",39
"Essex School District","","2012-2013","Pre-K Students","Number",51
"Essex School District","","2013-2014","Pre-K Students","Number",57
"Essex School District","","2014-2015","Pre-K Students","Number",44
"Essex School District","","2015-2016","Pre-K Students","Number",55
"Essex School District","","2016-2017","Pre-K Students","Number",37
"Essex School District","","2017-2018","Pre-K Students","Number",33
"Explorations District","","2007-2008","Pre-K Students","Number",0
"Explorations District","","2008-2009","Pre-K Students","Number",0
"Explorations District","","2009-2010","Pre-K Students","Number",0
"Explorations District","","2010-2011","Pre-K Students","Number",0
"Explorations District","","2011-2012","Pre-K Students","Number",0
"Explorations District","","2012-2013","Pre-K Students","Number",0
"Explorations District","","2013-2014","Pre-K Students","Number",0
"Explorations District","","2014-2015","Pre-K Students","Number",0
"Explorations District","","2015-2016","Pre-K Students","Number",0
"Explorations District","","2016-2017","Pre-K Students","Number",0
"Explorations District","","2017-2018","Pre-K Students","Number",0
"Fairfield School District","900126620","2007-2008","Pre-K Students","Number",142
"Fairfield School District","900126620","2008-2009","Pre-K Students","Number",166
"Fairfield School District","900126620","2009-2010","Pre-K Students","Number",175
"Fairfield School District","900126620","2010-2011","Pre-K Students","Number",158
"Fairfield School District","900126620","2011-2012","Pre-K Students","Number",158
"Fairfield School District","900126620","2012-2013","Pre-K Students","Number",162
"Fairfield School District","900126620","2013-2014","Pre-K Students","Number",174
"Fairfield School District","900126620","2014-2015","Pre-K Students","Number",172
"Fairfield School District","900126620","2015-2016","Pre-K Students","Number",167
"Fairfield School District","900126620","2016-2017","Pre-K Students","Number",180
"Fairfield School District","900126620","2017-2018","Pre-K Students","Number",194
"Farmington School District","900327600","2007-2008","Pre-K Students","Number",57
"Farmington School District","900327600","2008-2009","Pre-K Students","Number",72
"Farmington School District","900327600","2009-2010","Pre-K Students","Number",67
"Farmington School District","900327600","2010-2011","Pre-K Students","Number",76
"Farmington School District","900327600","2011-2012","Pre-K Students","Number",69
"Farmington School District","900327600","2012-2013","Pre-K Students","Number",61
"Farmington School District","900327600","2013-2014","Pre-K Students","Number",76
"Farmington School District","900327600","2014-2015","Pre-K Students","Number",78
"Farmington School District","900327600","2015-2016","Pre-K Students","Number",123
"Farmington School District","900327600","2016-2017","Pre-K Students","Number",112
"Farmington School District","900327600","2017-2018","Pre-K Students","Number",109
"Franklin School District","","2007-2008","Pre-K Students","Number",28
"Franklin School District","","2008-2009","Pre-K Students","Number",23
"Franklin School District","","2009-2010","Pre-K Students","Number",30
"Franklin School District","","2010-2011","Pre-K Students","Number",30
"Franklin School District","","2011-2012","Pre-K Students","Number",22
"Franklin School District","","2012-2013","Pre-K Students","Number",17
"Franklin School District","","2013-2014","Pre-K Students","Number",19
"Franklin School District","","2014-2015","Pre-K Students","Number",14
"Franklin School District","","2015-2016","Pre-K Students","Number",21
